channel1,channel2,channel3,channel4,channel5,channel6
-3.5184936453561164e-06,-7.59338777579067e-07,3.356564272646384e-07,6.601255813149204e-08,-2.1907832586158864e-06,-2.283471223894045e-07
-6.840223546821223e-06,-8.261330988169514e-07,9.061327001603265e-07,4.5147562523752204e-07,-3.357753209286373e-06,-3.0277432487271384e-07
-1.1281803618546903e-05,-2.831049542211104e-07,1.929249035550573e-06,1.302309661142643e-06,-4.125634937922865e-06,-2.476814412167417e-07
-1.615464479018006e-05,1.1559225595176515e-06,3.4032118577682424e-06,2.7009157687509517e-06,-4.002211024070677e-06,4.9867626781835445e-08
-2.0315568228766443e-05,3.439820986351341e-06,5.091136059569965e-06,4.491650355745086e-06,-2.778619159077234e-06,6.414972734769919e-07
-3.7231495547481538e-09,2.860787721867562e-09,1.2301773971220368e-09,2.0831278958982365e-09,1.6839841921157662e-09,9.41520177233346e-10
-3.9695695938037286e-08,3.301751261836881e-08,1.3578238643477213e-08,2.345398987584745e-08,2.0674493224848984e-08,1.0894031287653039e-08
-1.9248137416356984e-07,1.791421311076719e-07,6.952351949592817e-08,1.2322323515497087e-07,1.2077835485143348e-07,5.908443782248816e-08
-5.503615345735355e-07,6.082351660785433e-07,2.177732274501294e-07,4.008259527351503e-07,4.484499927571688e-07,1.9965232474699352e-07
-9.720036418790272e-07,1.4496199192502296e-06,4.5861236934172413e-07,8.999492231359784e-07,1.1934469185547196e-06,4.707788760114735e-07
-8.411365284473166e-07,2.570754748926808e-06,6.514763150440385e-07,1.4582178570073605e-06,2.434918243732466e-06,8.20241806908412e-07
7.837013857850014e-07,3.481264720484773e-06,5.110623916447323e-07,1.684053208823418e-06,3.9767545985841635e-06,1.084305846600973e-06
4.534825442096816e-06,3.556566371136985e-06,-2.4327441129010047e-07,1.1634108656644388e-06,5.349553301674445e-06,1.0806991402528327e-06
1.0136498382441296e-05,2.429367801615895e-06,-1.6855495317344513e-06,-2.5920341026976493e-07,6.0181212222806425e-06,7.396030145286269e-07
1.639951882640207e-05,2.034325718517284e-07,-3.593706034985103e-06,-2.3691813876564967e-06,5.640815912910586e-06,1.3648286849948065e-07
7.200573043795036e-09,-2.5509872308547654e-09,-2.3080974576186907e-09,-2.6768154785554262e-09,-4.4452438328104287e-10,-7.072682037933887e-10
8.42621595484767e-08,-3.1134924206401014e-08,-2.7099013046542162e-08,-3.191845376142972e-08,-6.3704471669165396e-09,-8.899755946446691e-09
4.639628799706516e-07,-1.8029765686179505e-07,-1.4980019944553175e-07,-1.797305299835369e-07,-4.3442656131526876e-08,-5.3246574164216465e-08
1.5982203289003114e-06,-6.603356024591753e-07,-5.18623117477709e-07,-6.363679747346579e-07,-1.881552923055183e-07,-2.0177402563057712e-07
3.855050245919965e-06,-1.719550180384618e-06,-1.2601086923141054e-06,-1.5901475974894478e-06,-5.830793400652912e-07,-5.439500263728984e-07
6.8744321209602036e-06,-3.390161129716287e-06,-2.274874682651817e-06,-2.9776495688053906e-06,-1.3817189252758483e-06,-1.1095913106538545e-06
9.228619852093947e-06,-5.2518221107948636e-06,-3.12927211189753e-06,-4.312268476961471e-06,-2.6151753035388017e-06,-1.7748462592609248e-06
9.046968007302356e-06,-6.525973223115048e-06,-3.250634778866433e-06,-4.8663988602646785e-06,-4.0814990225564065e-06,-2.2678956549427888e-06
5.306674611013393e-06,-6.534216623584597e-06,-2.3222058607822888e-06,-4.142264064688468e-06,-5.386992514627471e-06,-2.3193285114248765e-06
-1.3298157984155869e-06,-5.14680587664729e-06,-5.202747125060921e-07,-2.222772126722864e-06,-6.135723383937915e-06,-1.8500951071690352e-06
-6.163650301705325e-09,1.1251056533894362e-09,1.794470676014361e-09,1.4971756563356814e-09,-1.0541983416731901e-09,7.954511150923637e-11
-7.525328690713508e-08,1.4865250962348361e-08,2.2041601847537016e-08,1.8722688660008656e-08,-1.164731111049439e-08,1.3386591772204286e-09
-4.375560258636367e-07,9.422920303342793e-08,1.290261449555613e-07,1.1207085094041013e-07,-5.9232767192016156e-08,1.064965706693571e-08
-1.6170173717030494e-06,3.8255934357202915e-07,4.805707822342196e-07,4.293041025960708e-07,-1.8145020518473503e-07,5.3591783823523595e-08
-4.273670536106391e-06,1.1201786430187302e-06,1.282491120133541e-06,1.186822548383395e-06,-3.6088768752717126e-07,1.919996007102033e-07
-8.601017151398062e-06,2.5240179224536568e-06,2.6152289986428056e-06,2.5285022212318447e-06,-4.355430705868731e-07,5.212701880875658e-07
-1.365160199497594e-05,4.553705486856871e-06,4.233619127537856e-06,4.317644908592133e-06,-1.087599030672903e-07,1.112430695231613e-06
-1.7338499741671387e-05,6.743758328948879e-06,5.556277227278385e-06,6.041909332262282e-06,8.665283579694312e-07,1.9072481758239086e-06
-1.74394454746493e-05,8.312348047544742e-06,5.938683345834225e-06,6.981023640666578e-06,2.445002995724865e-06,2.657530608465584e-06
-1.3008886538426856e-05,8.554181058795088e-06,5.059135559586511e-06,6.589524120839755e-06,4.209162229816677e-06,3.0152787486645924e-06
3.660235430895447e-09,2.4108485982322924e-11,-7.248016481426455e-10,-4.07781503571271e-10,1.6485305362566425e-09,1.7301384059244273e-10
4.5536039248603946e-08,-1.142899644477223e-10,-9.24026320898808e-09,-5.691358567924185e-09,1.9757449738895074e-08,1.9257268923249956e-09
2.715306710312108e-07,-4.196943965796603e-09,-5.674907784146313e-08,-3.821921127401953e-08,1.1182556159423588e-07,9.784115387311864e-09
1.0390816283623598e-06,-3.489190834756614e-08,-2.2498918197022126e-07,-1.6518541192657417e-07,3.9750949480748226e-07,2.90563800202461e-08
2.8844381649731598e-06,-1.684536784527461e-07,-6.513225319485195e-07,-5.18835654638004e-07,9.934000499198832e-07,5.047521686547067e-08
6.2231747979866154e-06,-5.693479534159075e-07,-1.4753990637786985e-06,-1.2676218458894217e-06,1.8423700114877522e-06,2.550717707801322e-08
1.0898387117662094e-05,-1.4636393079810702e-06,-2.729870970942838e-06,-2.51499680522126e-06,2.5806179841495364e-06,-1.3802832890810444e-07
1.591148393094856e-05,-2.9959549776213065e-06,-4.232710105249244e-06,-4.165730200281066e-06,2.6438505543219456e-06,-5.277519866083797e-07
1.9602308498855523e-05,-5.015643179531784e-06,-5.562680977750496e-06,-5.851961417038099e-06,1.6147622776584443e-06,-1.1395261189019687e-06
2.028282422504946e-05,-6.967304643197737e-06,-6.1807598516250005e-06,-7.004675098526717e-06,-4.4415367494374527e-07,-1.8210172382397862e-06
-3.131524730248074e-09,1.229661707577475e-09,5.075674295208283e-10,9.825174956462302e-10,4.829432539935683e-10,3.247554876695114e-10
-3.3172138541309764e-08,1.2688324654866142e-08,4.863304827993992e-09,9.929696904255458e-09,5.504022124802777e-09,3.068368081396102e-09
-1.5966877915542638e-07,5.902402134478538e-08,2.0291350430333433e-08,4.489175295984556e-08,2.8850294508337415e-08,1.2511515315835735e-08
2.1800775293733405e-09,-2.0680439768605714e-09,-1.0244172707482147e-09,-1.4847991073790123e-09,-1.7087372900249765e-09,-6.362319696901268e-10
2.4483010037039783e-08,-2.3976570038012283e-08,-1.1728232991759884e-08,-1.7250257277736867e-08,-2.026376415406596e-08,-7.50298301293818e-09
1.2775683880853212e-07,-1.3098228976683371e-07,-6.269668786276364e-08,-9.431359778151004e-08,-1.1375044902566232e-07,-4.18565463973069e-08
4.087288032044403e-07,-4.4902430029330963e-07,-2.0713767144389371e-07,-3.231008542839489e-07,-4.034055866733058e-07,-1.473570282293689e-07
8.820691748184115e-07,-1.0836813982426734e-06,-4.6892400153964247e-07,-7.778528261881134e-07,-1.0173678589393918e-06,-3.6823009636423225e-07
1.2938601374981398e-06,-1.9496996516495526e-06,-7.504250763661201e-07,-1.392633317472413e-06,-1.942970032843856e-06,-6.945426471504113e-07
1.0913365697467515e-06,-2.672568286660202e-06,-8.037033492792122e-07,-1.8917094377750142e-06,-2.904363958802878e-06,-1.018972304208066e-06
-5.227415942254585e-09,2.6632786281356877e-09,1.7164726331249894e-09,2.098727504476211e-09,8.337410634215628e-10,8.587520061003652e-10
-5.892672927423237e-08,3.149721036169119e-08,1.9568958590645876e-08,2.4336110785317368e-08,1.0762577164866314e-08,1.046669932171203e-08
-3.0822159774321213e-07,1.7517339372425886e-07,1.0371152461031596e-07,1.3203859049930282e-07,6.678276481250843e-08,6.032773938788729e-08
-9.870241673764432e-07,6.090916323111167e-07,3.376973097605873e-07,4.44387205214976e-07,2.661994492734185e-07,2.189125571892375e-07
-2.132034915716621e-06,1.4825720145789361e-06,7.476684860113191e-07,1.0331134205994379e-06,7.686810643227614e-07,5.612998518390128e-07
-3.1507907403679327e-06,2.671462120830789e-06,1.1578232224997858e-06,1.7331086978775643e-06,1.7193581391681757e-06,1.0801504766715544e-06
-2.7939780741120444e-06,3.6470652559790236e-06,1.1749374905420878e-06,2.077014645552055e-06,3.1104598102970776e-06,1.611950173378816e-06
1.287306517255616e-07,3.718971008903222e-06,4.1740960917177377e-07,1.5363935557694524e-06,4.691417328545159e-06,1.8875123285969596e-06
5.79941373455773e-06,2.518363022667104e-06,-1.182403617671383e-06,-7.694019880430588e-08,6.031769788646796e-06,1.7056160977261534e-06
1.3102862641435895e-05,2.6944260802618506e-07,-3.297250243652835e-06,-2.4241170797724466e-06,6.713160612309186e-06,1.0834434771717115e-06
2.0236486403625203e-05,-2.3983992149542467e-06,-5.4062054154022516e-06,-4.846899756004743e-06,6.510983674504703e-06,2.407288955107901e-07
7.093180697138172e-09,-1.6453074766350869e-09,-2.0177642467286847e-09,-1.8361126063466909e-09,3.841887071277566e-10,-3.3197514122640097e-10
8.524766104280364e-08,-2.0963880289333216e-08,-2.4699458407106523e-08,-2.2966191704871563e-08,3.587759509495623e-09,-4.509972593518254e-09
4.855066766339473e-07,-1.2764314010378457e-07,-1.4353427524366254e-07,-1.368831100160943e-07,1.3421897820661683e-08,-2.9620632420375063e-08
1.7465842691346972e-06,-4.955110945331708e-07,-5.279029433153681e-07,-5.184204214262269e-07,1.737224059287043e-08,-1.2505345437190904e-07
4.459124441635731e-06,-1.3799422837866853e-06,-1.3813245024198376e-06,-1.402708221781468e-06,-5.5633708779624775e-08,-3.8012137481873246e-07
8.586146251753426e-06,-2.938243207667286e-06,-2.7365151525398296e-06,-2.8861965611842984e-06,-3.6276436145028244e-07,-8.823569923736576e-07
1.287493752370396e-05,-4.970455212633546e-06,-4.251747280439728e-06,-4.682417709545862e-06,-1.0895189510395549e-06,-1.6183068498296182e-06
1.5156508630684712e-05,-6.836691156464217e-06,-5.2631876042184026e-06,-6.104363350147648e-06,-2.301186513375139e-06,-2.3923993586062856e-06
1.3603274278035891e-05,-7.733422483330511e-06,-5.150090637444426e-06,-6.4087923412569165e-06,-3.815130359902062e-06,-2.877611045462537e-06
8.004755408283411e-06,-7.180622973554223e-06,-3.7451263622336283e-06,-5.278281261985579e-06,-5.225570559766438e-06,-2.809057116318188e-06
-4.78534108428751e-09,1.6721233326833975e-10,1.09390643623824e-09,6.540232588128526e-10,-1.310109275783566e-09,-4.447822280521981e-11
-5.903638892159996e-08,2.7852845559701566e-09,1.3698951164828575e-08,8.580134165731344e-09,-1.5225252239421165e-08,-4.056013895095793e-10
-3.4823073839975415e-07,2.210131811350883e-08,8.253654383384387e-08,5.45247056014311e-08,-8.283035707761702e-08,-1.0953588770903759e-09
-1.313358716060722e-06,1.1157338431535344e-07,3.2014597856739104e-07,2.245647749173491e-07,-2.7935668948156956e-07,2.950727881161963e-09
-3.5739298807671863e-06,4.0327685042817225e-07,9.020831866488063e-07,6.760497991624086e-07,-6.487271271258168e-07,3.4835821802141956e-08
-7.501038254189023e-06,1.1123260505483752e-06,1.9721300028295535e-06,1.587625506067512e-06,-1.0765917939280235e-06,1.4921130815952182e-07
-1.2644347586631469e-05,2.433807591487066e-06,3.4785701888394333e-06,3.021646344670128e-06,-1.2385195917375956e-06,4.217557165510646e-07
-1.7515819275826035e-05,4.32915503744198e-06,5.060748124983499e-06,4.761650454686813e-06,-7.575667997086512e-07,8.95002194379713e-07
-2.0067895523837414e-05,6.3520459541455744e-06,6.122788253146658e-06,6.265498115633877e-06,5.025979738584908e-07,1.5035761940813602e-06
-1.8699611659291774e-05,7.733087693722486e-06,6.117337262571038e-06,6.853338709042427e-06,2.2623069800012738e-06,2.050244036227453e-06
2.372687572477028e-09,7.093309619506239e-10,-4.486498995963888e-10,-2.526878744764381e-11,1.7951152879359954e-09,1.6643879896043963e-10
3.011719255974505e-08,7.957571140839123e-09,-5.999626354933712e-09,-7.358693861744105e-10,2.107631340805844e-08,1.8279627774643683e-09
1.8385706078937704e-07,4.128723300410046e-08,-3.8594473165559104e-08,-7.589275627576724e-09,1.1705208399310057e-07,9.128292152149108e-09
7.233801812201042e-07,1.2955360628226383e-07,-1.6002417739229313e-07,-4.4607728704128686e-08,4.098093211391251e-07,2.6695032961398186e-08
2.076073971129222e-06,2.6355469448666986e-07,-4.841500512095142e-07,-1.7868892733306494e-07,1.0157581069030184e-06,4.670717316959238e-08
4.665504949825263e-06,3.146342005565936e-07,-1.147809584727693e-06,-5.35905234386086e-07,1.8914024353052913e-06,3.103938594103514e-08
8.598512375825812e-06,2.450493521986926e-09,-2.2335348412009776e-06,-1.2742269927161773e-06,2.719028952352648e-06,-8.854493132220444e-08
1.3402029026860039e-05,-9.955771720311802e-07,-3.676641308751834e-06,-2.4911055184519e-06,2.9956821830566862e-06,-3.7687164505292537e-07
1.7984004287467455e-05,-2.8045179595847878e-06,-5.205939198478556e-06,-4.092860108173811e-06,2.3113919933389844e-06,-8.453768833568851e-07
2.087284814909033e-05,-5.129824303626593e-06,-6.366097864156585e-06,-5.709269419963147e-06,6.189792519024168e-07,-1.4183108559705163e-06
9.310774640526495e-10,-1.677280228100749e-09,-4.701799378816674e-10,-9.959254236780147e-10,-1.6931376814470022e-09,-5.717707772190557e-10
7.756298751352267e-09,-1.8864004534729012e-08,-4.797933324650135e-09,-1.0523963453226652e-08,-2.0121915578934713e-08,-6.3726046737969125e-09
2.1132993263288756e-08,-9.924893468456218e-08,-2.175562011160652e-08,-5.058168282267852e-08,-1.1325463647746683e-07,-3.325079339723314e-08
-2.3468210587209673e-08,-3.245157535822547e-07,-5.498906910174163e-08,-1.436610227206908e-07,-4.033379289038002e-07,-1.0803429023184683e-07
-3.7468718991097334e-07,-7.366881804820059e-07,-6.898469753414737e-08,-2.5402461772096153e-07,-1.0256022792050983e-06,-2.445496841686269e-07
-1.5144089206778112e-06,-1.21861694952393e-06,4.3962373791425635e-08,-2.2921027556068236e-07,-1.9935350375417466e-06,-4.055686510275509e-07
-3.968650245584696e-06,-1.4631400991238103e-06,4.4712924439729955e-07,1.6355070968955757e-07,-3.0953412106728673e-06,-4.928308866146142e-07
-7.93449502767837e-06,-1.1095834875977806e-06,1.2828572368205457e-06,1.099847344028908e-06,-3.9474171708307775e-06,-3.8899128856445117e-07
-1.3013928030178204e-05,5.341506656339746e-08,2.5794845277475577e-06,2.582879260113137e-06,-4.176527127783246e-06,-1.9826639896796924e-08
-1.8244150704577947e-05,1.9689183779920814e-06,4.183229933040562e-06,4.438770489706116e-06,-3.5882089352523393e-06,6.113639898132049e-07
-6.35754956865841e-09,2.978751704089386e-09,2.074232251339281e-09,2.400792652396123e-09,1.0620626071542782e-09,1.039887956944301e-09
-7.230681809086496e-08,3.5094443678852467e-08,2.3755665943340895e-08,2.8000320465852268e-08,1.3222948359571285e-08,1.2450370530228175e-08
-3.8322807463232113e-07,1.9475208943317048e-07,1.2717805301588212e-07,1.5319299227779071e-07,7.883102219976928e-08,7.046701570816145e-08
-1.2527271880981616e-06,6.776662244065377e-07,4.224044396181543e-07,5.224984621031634e-07,3.009199038052798e-07,2.511071542951131e-07
-2.8024548004993926e-06,1.6591112521815834e-06,9.714221161278328e-07,1.2432610837767766e-06,8.303052652438054e-07,6.327055980863415e-07
-4.440960300794019e-06,3.0336893690182194e-06,1.6235408231711927e-06,2.179992037029284e-06,1.7732223596537287e-06,1.1986824898140757e-06
-4.781947161052007e-06,4.2718056565632605e-06,1.9752383505476934e-06,2.8734840203900305e-06,3.0656573184210314e-06,1.768416281962251e-06
-2.4347635215347163e-06,4.654343010948593e-06,1.5848243599522088e-06,2.7748516936700525e-06,4.430176892375867e-06,2.0661745936704404e-06
2.884429254770033e-06,3.755497181637696e-06,2.8203364406531643e-07,1.6386155937007355e-06,5.476135531137779e-06,1.9052780297430694e-06
9.967968795322275e-06,1.7325197639673749e-06,-1.7141213316161146e-06,-2.9605165464843715e-07,5.871032733353832e-06,1.3233128743564397e-06
7.195029381242588e-09,-1.983470892338134e-09,-2.093183841919511e-09,-2.2124370479933597e-09,2.3850641214306953e-10,-4.4607145190034503e-10
8.626936566554734e-08,-2.468349861386593e-08,-2.5292341620287768e-08,-2.6970680502188e-08,2.0314845689240444e-09,-5.812230458391945e-09
4.899726949386107e-07,-1.4658125887175555e-07,-1.4491283947258355e-07,-1.563863081022117e-07,5.615279907943368e-09,-3.6227542251381166e-08
1.7568368992449107e-06,-5.54516523920214e-07,-5.24729060038147e-07,-5.756746597738412e-07,-7.205765753145464e-09,-1.4423499175588748e-07
4.468137228510681e-06,-1.5053360082233316e-06,-1.3494050996980273e-06,-1.5137985825212566e-06,-1.1057819628633512e-07,-4.129380001372442e-07
8.568663541419242e-06,-3.1315325196073852e-06,-2.622474776172795e-06,-3.0274922467143023e-06,-4.569749951574903e-07,-9.063014805683758e-07
1.2800634311093575e-05,-5.2011255513613986e-06,-3.9937532585010025e-06,-4.769347329580371e-06,-1.2212714895670543e-06,-1.5850835687634598e-06
1.5015972801588183e-05,-7.074856004411202e-06,-4.858664882183999e-06,-6.0138703488290425e-06,-2.4565223074127183e-06,-2.263341773925629e-06
1.3375025713527373e-05,-7.967802283360035e-06,-4.72314824770369e-06,-6.0520529636851325e-06,-3.9565475418052265e-06,-2.6766173006327946e-06
7.537241910121011e-06,-7.354542109953061e-06,-3.5105928538239358e-06,-4.69668161165518e-06,-5.263249918056204e-06,-2.6360255948360615e-06
-4.885513777387671e-09,2.3115783619966434e-10,1.2933493657436476e-09,9.533810366492677e-10,-1.1912428368667004e-09,-6.63950282452927e-11
-6.009946972031041e-08,3.9467704245857866e-09,1.6344606211907594e-08,1.2056699413599893e-08,-1.4012166318776059e-08,-4.289009349196724e-10
-3.534992704483103e-07,3.128280213448216e-08,9.880405319744932e-08,7.357152630024436e-08,-7.699000088614324e-08,9.523919977064942e-11
-1.3296384568188216e-06,1.5501232033200272e-07,3.8172176883980745e-07,2.903898084203552e-07,-2.6150089035653004e-07,1.199297147880959e-08
-3.609053573182969e-06,5.43617544771493e-07,1.062483869620447e-06,8.38145810025136e-07,-6.08972222142169e-07,7.10495029591226e-08
-7.555540368328013e-06,1.4446469852109224e-06,2.275378302834647e-06,1.8922128935136352e-06,-1.0049751755335763e-06,2.497803202176975e-07
-1.2697980719575781e-05,3.0355815443530596e-06,3.9019762472938e-06,3.477303249373966e-06,-1.1214209161723647e-06,6.373698191293435e-07
-1.7513336546494726e-05,5.185153756760361e-06,5.4842971402435384e-06,5.318178037062643e-06,-5.64364495599874e-07,1.2713202702577848e-06
-1.9919229830322237e-05,7.326234696952201e-06,6.371797510144906e-06,6.827026720404521e-06,8.307854434636834e-07,2.0495561849111873e-06
-1.8315857952176998e-05,8.635805824864665e-06,6.054861588960622e-06,7.320350176593706e-06,2.797989076291895e-06,2.704735498931414e-06
2.4780171609749054e-09,6.584066198984784e-10,-2.8620769456903193e-10,-3.136681625636159e-10,1.4997541040333513e-09,3.023229926895669e-10
3.1176806874185945e-08,7.310318946199021e-09,-4.047996286129056e-09,-4.30192447232065e-09,1.755936472952966e-08,3.424266504803252e-09
1.882281050015263e-07,3.725864335201508e-08,-2.776629754678113e-08,-2.8509900114870025e-08,9.751097899682853e-08,1.8262197160690493e-08
7.309224013654862e-07,1.1314860068842956e-07,-1.2340631273929764e-07,-1.2262067384661766e-07,3.4270585501646476e-07,6.098454715653939e-08
2.0675234074288147e-06,2.1470585831969681e-07,-4.005928071382325e-07,-3.8809032028861216e-07,8.570880792397771e-07,1.42199699267856e-07
4.5786222469181245e-06,2.0310321096485344e-07,-1.0148583571404025e-06,-9.70766223140233e-07,1.6204506506856508e-06,2.405305888387037e-07
8.326981095371419e-06,-1.9498775780978744e-07,-2.092290154518136e-06,-2.0069754956374827e-06,2.3836264018291308e-06,2.83049839360349e-07
1.2843175251262975e-05,-1.2598502923530549e-06,-3.6077269979434158e-06,-3.524848005421847e-06,2.7189167979242135e-06,1.592272231473409e-07
1.7113019376369202e-05,-3.0428407959631215e-06,-5.287727053807114e-06,-5.3349330306198216e-06,2.239804129488719e-06,-2.204820636653952e-07
1.978406204497024e-05,-5.1852904342336455e-06,-6.6232731862347295e-06,-6.982333999354447e-06,8.500407447842364e-07,-8.410823919655975e-07
6.941181205287572e-10,-1.5518387475519434e-09,-4.066212021049495e-10,-9.457746159353327e-10,-1.6615516971361965e-09,-7.352443613257807e-10
5.0594629720151774e-09,-1.7303045072435754e-08,-4.172478806594458e-09,-1.0060756572227224e-08,-1.9933133230016796e-08,-8.279939895158281e-09
6.64040333260763e-09,-9.008665003444136e-08,-1.896755026502472e-08,-4.905879182085604e-08,-1.1370403455984465e-07,-4.3700649834618236e-08
-7.266455862396378e-08,-2.906974331281454e-07,-4.7295538125545364e-08,-1.4341038440122786e-07,-4.1229667088328977e-07,-1.4383803436423665e-07
-4.943150892230343e-07,-6.483658032589074e-07,-5.2979452225660654e-08,-2.69952612848604e-07,-1.0727612313883104e-06,-3.3102470137681284e-07
-1.7400243714181826e-06,-1.0444859167563992e-06,7.448468010758965e-08,-2.9846388984829313e-07,-2.1438786251264826e-06,-5.639113181413948e-07
-4.3201425151401735e-06,-1.193439699801994e-06,5.048209895605876e-07,-1.100274014180519e-08,-3.435348046501046e-06,-7.260497969999816e-07
-8.410683759106285e-06,-7.737605441306883e-07,1.379079204230959e-06,7.832961309990079e-07,-4.531658203204243e-06,-6.819170969143184e-07
-1.3591754153300624e-05,3.912043117952849e-07,2.697267935549217e-06,2.1290271793807382e-06,-4.970589627998606e-06,-3.515265182660088e-07
-1.886744185594094e-05,2.2361040299447176e-06,4.254559701937493e-06,3.8817853680264e-06,-4.470453521010415e-06,2.5996192522828353e-07
-5.689602692272588e-09,2.913645899693491e-09,2.0985985820930094e-09,2.5689074423606297e-09,1.083592645439682e-09,9.68980645226054e-10
-6.431299688976552e-08,3.4335279429337683e-08,2.393800776931193e-08,3.000607512174971e-08,1.3484911165538666e-08,1.1592483857103423e-08
-3.3786271297801825e-07,1.9062081656467043e-07,1.2771537104293785e-07,1.645068375063665e-07,8.029518617322057e-08,6.5284685692897e-08
-1.090036520568007e-06,6.639124248062786e-07,4.2317774465839456e-07,5.625520589926908e-07,3.058648011629495e-07,2.3027028346754268e-07
-2.3885055038493727e-06,1.6287604854913019e-06,9.723635429308393e-07,1.3423144734234505e-06,8.409845024272826e-07,5.704149971575971e-07
-3.647772353104923e-06,2.9909987947550116e-06,1.6268347654014117e-06,2.358332224652052e-06,1.7851243630347572e-06,1.052451248783667e-06
-3.601851386300551e-06,4.249069432740898e-06,1.9853548041599347e-06,3.104321787501164e-06,3.0535924071534726e-06,1.489847361282741e-06
-1.062094635988089e-06,4.716648623286437e-06,1.600847228578524e-06,2.9616667446069165e-06,4.333713862362704e-06,1.6244802963394298e-06
4.096626321075254e-06,3.978188871799689e-06,2.901769328883688e-07,1.6418366322735194e-06,5.201406666645068e-06,1.3073240711566364e-06
1.0668151534110945e-05,2.158303818564379e-06,-1.730164953213631e-06,-5.871797772854817e-07,5.323525653059369e-06,6.115419189865558e-07
7.084542897346995e-09,-1.8705348831291978e-09,-2.31944262749349e-09,-2.070493502171663e-09,1.1564337929318378e-10,-3.87669611521468e-10
8.48305761968674e-08,-2.3486615481799143e-08,-2.795784834586729e-08,-2.539131634788054e-08,2.9165250758609433e-10,-5.18292268891343e-09
4.808497984140353e-07,-1.4070755246891808e-07,-1.599399352839989e-07,-1.4817660355946993e-07,-6.082717423410787e-09,-3.302688958419617e-08
1.719055845651158e-06,-5.367872025808703e-07,-5.789786036404213e-07,-5.488543691187999e-07,-5.7052470042812246e-08,-1.3389346411531952e-07
4.3519231026038065e-06,-1.4678054837332733e-06,-1.4906973838988833e-06,-1.4508823691565654e-06,-2.6214336020829493e-07,-3.885725599741805e-07
8.282165316992239e-06,-3.067513309426119e-06,-2.9039157416059996e-06,-2.9124695209030604e-06,-8.074560979456205e-07,-8.598557043395614e-07
1.2211218279151673e-05,-5.093385919704553e-06,-4.430176038651204e-06,-4.596914180436437e-06,-1.8614042487234079e-06,-1.505933170917451e-06
1.4001435733063565e-05,-6.878560314524867e-06,-5.370172989889846e-06,-5.794597971604366e-06,-3.4034529229238315e-06,-2.1336064034348128e-06
1.1964377591680973e-05,-7.640083102206495e-06,-5.118433901431425e-06,-5.799747806207847e-06,-5.11850974983327e-06,-2.471611334669766e-06
6.080361143659565e-06,-6.955365327416858e-06,-3.5744019440536645e-06,-4.390269238587493e-06,-6.491771628173992e-06,-2.3404294918453245e-06
-4.793205349768973e-09,6.694939450033733e-10,1.4450910128207163e-09,1.098289797324366e-09,-1.1587543958613541e-09,-1.0816588096663985e-10
-5.9077334100328684e-08,8.925818340101819e-09,1.7994814830496843e-08,1.3942426899754435e-08,-1.3370802637056812e-08,-1.1682200164653299e-09
-3.479888069694267e-07,5.76023662669919e-08,1.0719717087781572e-07,8.50982896451729e-08,-7.205988242823142e-08,-5.368311044824889e-09
-1.309830301668717e-06,2.4082888260062406e-07,4.0852729730113796e-07,3.344396375848233e-07,-2.3964642572176774e-07,-1.1784269143334101e-08
-3.554267118721039e-06,7.360636078097575e-07,1.1239543280792057e-06,9.564862300799647e-07,-5.431404845958114e-07,5.788017398218762e-10
-7.430321671808109e-06,1.7564083392194846e-06,2.386419727849956e-06,2.1310627353196747e-06,-8.567135507668992e-07,9.510752461382078e-08
-1.2456779537472024e-05,3.4034120317160465e-06,4.0720306132562284e-06,3.8567779010560815e-06,-8.548584341673759e-07,3.706224711185525e-07
-1.7126495155555384e-05,5.4814482259908054e-06,5.714458655073342e-06,5.812203870504252e-06,-1.6403412717544822e-07,8.922066480719939e-07
-1.941644418072912e-05,7.4266497172106215e-06,6.644654105422948e-06,7.376620548802473e-06,1.3452968419352001e-06,1.5894097622692413e-06
-1.780984800049667e-05,8.488903462846535e-06,6.322023309471828e-06,7.869733109671917e-06,3.3634838876304904e-06,2.22329645309811e-06
2.460483716622772e-09,3.711675462470767e-10,-7.151324692719754e-10,-4.2351003453444773e-10,1.6193940772595549e-09,2.0859641883645602e-10
3.1192898928360466e-08,4.024715191606144e-09,-8.789088400448094e-09,-5.34999673561904e-09,1.9379232464040183e-08,2.229735129202037e-09
1.8999314880783727e-07,1.9811589719210402e-08,-5.193418877150558e-08,-3.268907419932265e-08,1.0998129239021634e-07,1.0819887981673909e-08
7.450924254666491e-07,5.629942264423034e-08,-1.982774128499685e-07,-1.297819795205111e-07,3.945219979037119e-07,3.079218235188124e-08
2.129603788918024e-06,8.840725511349714e-08,-5.557353685308149e-07,-3.8039762200735573e-07,1.0043523409920327e-06,5.291080835651991e-08
4.762753696267384e-06,3.1011155520467016e-09,-1.2325850818139189e-06,-8.879824479800959e-07,1.924515468682709e-06,3.684462526864241e-08
8.729175746715504e-06,-4.2095247402888424e-07,-2.27161436679088e-06,-1.736795907732272e-06,2.85143345009053e-06,-8.656264027239785e-08
1.3515612443473997e-05,-1.4282827854237611e-06,-3.584302479280036e-06,-2.9398427052669103e-06,3.2480248792336195e-06,-3.8301632492199844e-07
1.7981393498381963e-05,-3.090492842220038e-06,-4.904824202943291e-06,-4.372029625044777e-06,2.634213465057629e-06,-8.66662656398116e-07
